id;page;website_products;note;masked_note
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;module that offers the organization and user:;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;A common login to reach all applications that the user is authorized to use and where a traditional password is replaced with;A common login to reach all applications that the user is authorized to use and where a traditional password is replaced with technology using a smart card or smartphone with a Single Sign-On functionality to the organization's servers, network and applications, i.e., the user does not need to make multiple logins
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;technology using a smart card or smartphone with a;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Single Sign-On functionality to the organization's servers, network and applications, i.e., the user does not need to make multiple logins;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Eligibility and access control of all users when they login to the organization's IT resources, i.e. servers, network and applications;Eligibility and access control of all users when they login to the organization's IT resources, i.e. servers, network and applications product portfolio includes a software client called , which when installed on a PC or Mac, offers the following functionality:
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;product portfolio includes a software client called;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;, which when installed on a PC or Mac, offers the following functionality:;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Expisoft Secure Access;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;product family also contains an;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;module that can:;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;product portfolio also includes a complete CA system,;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;SecureAccess Certificate Manager;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;, with functionality to;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Issue certificates and e-credentials for identification and authorization of the company's users;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;n summary, the;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;product portfolio provides the organization and their users with greater security and simplicity all at the same time:;product portfolio provides the organization and their users with greater security and simplicity all at the same time:
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;also simplifies the IT department's work with users that have forgotten their passwords. A large part of most companies IT support is about helping users who forgot or lost their password.;also simplifies the IT department's work with users that have forgotten their passwords. A large part of most companies IT support is about helping users who forgot or lost their password.
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient and Single-Sign-On;
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;, the user's life is greatly simplified since he/she only has to remember one PIN to log in to all systems and applications for which he is authorized.;, the user's life is greatly simplified since he/she only has to remember one PIN to log in to all systems and applications for which he is authorized.
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;has an easy-to-use security administration which provides a simple overview of the permissions assigned to the organization's users, i.e. which systems and applications the user has accessed to.;has an easy-to-use security administration which provides a simple overview of the permissions assigned to the organization's users, i.e. which systems and applications the user has accessed to.
62a87c4f3280402c4468fbae;https://www.expisoft.se/en/products/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;raises the organization's security overall level since the users no longer need to use long and complicated passwords and change them at a regular basis.;raises the organization's security overall level since the users no longer need to use long and complicated passwords and change them at a regular basis.
62a87c633280402c4468fbb1;https://www.gora.si/sl/jomega-prava-bancna-resitev;It owns proprietary products named jOmega.;jOMEGA is a technologically modern information system designed to automate and accelerate the transactional part of operations in the field of banking and financial institutions.;[MASK] is a technologically modern information system designed to automate and accelerate the transactional part of operations in the field of banking and financial institutions.
62a87d263280402c4468fbb8;https://www.helintec.com/index.php/products/safesalv;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;is an advanced system for the immediate assessment of Damage/Grounding vessel conditions and the evaluation of alternative salvage scenarios.;is an advanced system for the immediate assessment of Damage/Grounding vessel conditions and the evaluation of alternative salvage scenarios.
62a87d783280402c4468fbbb;https://www.helintec.com/index.php/products/kapa;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;KAPA mpi;[MASK] is a comprehensive software platform to be used on-board and in the office, for:
62a87d783280402c4468fbbb;https://www.helintec.com/index.php/products/kapa;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;is a comprehensive software platform to be used on-board and in the office, for:;
62a87d783280402c4468fbbb;https://www.helintec.com/index.php/products/kapa;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;Maintenance of ship's equipment;
62a87d783280402c4468fbbb;https://www.helintec.com/index.php/products/kapa;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;Purchasing and inventory of spares and supplies;
62a87d783280402c4468fbbb;https://www.helintec.com/index.php/products/kapa;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;Budgeting control;
62a87d783280402c4468fbbb;https://www.helintec.com/index.php/products/kapa;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;Managing ISM and other forms and checklists;
62a87d783280402c4468fbbb;https://www.helintec.com/index.php/products/kapa;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;Monitoring of certificates and surveys;
62a87d9d3280402c4468fbbe;https://www.helintec.com/index.php/products/semt;It owns proprietary products named SAFESALV, KAPA mpi and SEMT.;is a software package designed to assist Ship Operators monitor and optimize the Performance, Fuel Consumption and Greenhouse Gas Emissions of vessels.;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient - a safe and flexible workplace;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;replaces the traditional password login to your workplace and company network with a;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;, using a smart card or a mobile ID stored in a smartphone.;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;makes it easy for the user to get started with;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;smart cards;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;-based security as the client has a lot of security functionality built-in from the start.;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;comes with a standalone application that can be used to sign and verify the organization's Word, PDF documents, exe files, etc.;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;functionality and applications:;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;With ExpiClient, you easily connect a smart card to a particular Windows user so that he or she can log in as the same user as when using password login.;With [MASK] , you easily connect a smart card to a particular Windows user so that he or she can log in as the same user as when using password login.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;"ExpiClient enables flexible login; both";"[MASK] enables flexible login; both Mobile ID authentication can be used simultaneously with [MASK]."
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Mobile ID;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;authentication can be used simultaneously with ExpiClient.;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;With ExpiClient, you can sign and encrypt your email so that you protect your mail from unauthorized disclosure and change.;With [MASK], you can sign and encrypt your email so that you protect your mail from unauthorized disclosure and change.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient automatically locks down the user's workstation when extracting the smart cards or when the user has been inactive for a certain (configurable) time.;[MASK] automatically locks down the user's workstation when extracting the smart cards or when the user has been inactive for a certain (configurable) time.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient can also be used to allow company users access to applications and web-based PKI services that require electronic identification and signatures.;[MASK] can also be used to allow company users access to applications and web-based PKI services that require electronic identification and signatures.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;One of ExpiClient's most important features is support for PKI-based Single-Sign-On (SSO).;One of [MASK] most important features is support for PKI-based Single-Sign-On (SSO).
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;can be integrated with your applications:;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient can be used to develop solutions that reduce the handling of physical documents such as contracts, quotes, orders, etc.;[MASK] can be used to develop solutions that reduce the handling of physical documents such as contracts, quotes, orders, etc.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient has APIs that can be used to invoke encryption and signing functionality so that new cost-effective solutions can be built and integrated with existing processes/applications.;[MASK] has APIs that can be used to invoke encryption and signing functionality so that new cost-effective solutions can be built and integrated with existing processes/applications.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient has all the necessary;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;, smart card and Mobile ID support built-in already from the beginning, which simplifies when you want to move on and enhance the security of your IT resources.;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient has built-in support for being able to act RA if your organisation wants to start issuing your own e-IDs.;[MASK] has built-in support for being able to act RA if your organisation wants to start issuing your own e-IDs.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient can also be used by your certificate responsible IT-administrator if you want to issue public organizational certificates for your employees.;[MASK] can also be used by your certificate responsible IT-administrator if you want to issue public organizational certificates for your employees.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;has a number of so-called Enterprise features to facilitate and simplify the deployment of PKI and smart card-based security in large organizations;has a number of so-called Enterprise features to facilitate and simplify the deployment of PKI and smart card-based security in large organizations
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;ExpiClient can be used in conjunction with Microsoft's;[MASK] can be used in conjunction with Microsoft's fast user switching feature to provide a quick switch of already logged-in users.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;fast user switching;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;feature to provide a quick switch of already logged-in users.;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;In order to simplify IT administrators' work in maintaining the organisation's workplaces, ExpiClient supports so-called;In order to simplify IT administrators' work in maintaining the organisation's workplaces, [MASK] supports so-called rule-based login so administrators and privileged users can log on to users' computers and get administrator privileges and perform maintenance even if they have never previously logged into that particular workplace.
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;rule-based login;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;so administrators and privileged users can log on to users' computers and get administrator privileges and perform maintenance even if they have never previously logged into that particular workplace.;
62a87dad3280402c4468fbc1;https://www.expisoft.se/en/products/expiclient/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Furthermore, ExpiClient has built-in support for encrypted remote administration so that IT administrators can log in to smart card-protected remote workplaces.;Furthermore, [MASK] has built-in support for encrypted remote administration so that IT administrators can log in to smart card-protected remote workplaces.
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;and issuing of certificates and e-IDs are flexible so that the administration can be adapted to your organisation, security policy and associated regulations, regardless of whether you prefer a centralized or decentralized administration.;and issuing of certificates and e-IDs are flexible so that the administration can be adapted to your organisation, security policy and associated regulations, regardless of whether you prefer a centralized or decentralized administration.
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;consists of a complete CA system with functionality for:;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Issuing of simple and qualified electronic identifications;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Blocking (revocation) of e-credentials and smart cards;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Distribution of CRLs and OCSP responders;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Easy to use administration for renewal of certificates that are about to expire;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Managing various PIN/password policies, smart cards, card templates, administrator and user groups;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Self-administration for users to retrieve their certificates and e-IDs, block lost cards etc.;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Remote unlocking of user cards when the user has blocked his/her card;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Logging of events such as issuing/blocking certificates/eIDs, adding/removing users, smart cards, etc.;
62a87e1e3280402c4468fbcc;https://www.expisoft.se/en/products/certificate-manager/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;has support for smart cards and card profiles from most common card vendors on the market and supports all major standards within the PKI area, such as CertEnroll, SCEP, CMP, CMC and EST.;has support for smart cards and card profiles from most common card vendors on the market and supports all major standards within the PKI area, such as CertEnroll, SCEP, CMP, CMC and EST.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;SITS - Secure login Terminal Server;
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;uses defense active cards, a defense-approved card reader and a specially designed security software to offer the users smart card based login to their desktop, IT environment and applications they are authorized to reach/use;uses defense active cards, a defense-approved card reader and a specially designed security software to offer the users smart card based login to their desktop, IT environment and applications they are authorized to reach/use
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;also performs automatic password change in the background for the user so that he or she does not have to remember long and complicated passwords.;also performs automatic password change in the background for the user so that he or she does not have to remember long and complicated passwords.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;follows the specification according to X.509 security standard for three-way authentication.;follows the specification according to X.509 security standard for three-way authentication.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;"is a security product that consists of three major parts;";"is a security product that consists of three major parts;"
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;SITS TK;[MASK] that should be installed on all PC clients that should have a secure access to the [MASK] /AS environment.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;that should be installed on all PC clients that should have a secure access to the SITS TS/AS environment.;
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;SITS TS;[MASK] that is intended to be installed on one or more of the organizations Terminal Servers.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;that is intended to be installed on one or more of the organizations Terminal Servers.;
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;SITS AS;[MASK] which should be installed on the Application Servers that is to be protected by [MASK] .
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;which should be installed on the Application Servers that is to be protected by SITS.;
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;SITS is used to secure so called Server Based computing (or Cloud based computing, as it's also often called).;[MASK] is used to secure so called Server Based computing (or Cloud based computing, as it's also often called).
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;can easily be integrated and used in different server-based IT environments and applications that want to use PKI functionality and X.509 certificate-based security.;can easily be integrated and used in different server-based IT environments and applications that want to use PKI functionality and X.509 certificate-based security.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;centralized authentication;
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;of the organization's users and the applications that they have permission to use.;
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;Via SITS administration, the security administrator can configure which applications, IT systems/resources and websites a particular user should have access to.;Via [MASK] administration, the security administrator can configure which applications, IT systems/resources and websites a particular user should have access to.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;offers the organization several advantages, including:;
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;A secure and cost-effective IT processing. Using SITS and a Terminal Server environment is a very good way to reduce costs while increasing both operational and IT security at the same time.;A secure and cost-effective IT processing. Using [MASK] and a Terminal Server environment is a very good way to reduce costs while increasing both operational and IT security at the same time.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;SITS replaces traditional password logins with strong authentication based on PKI functionality and X.509 certificate-based security, i.e. the risk that the organization's users choose weak passwords which are easy to guess is eliminated.;[MASK] replaces traditional password logins with strong authentication based on PKI functionality and X.509 certificate-based security, i.e. the risk that the organization's users choose weak passwords which are easy to guess is eliminated.
62a881243280402c4468fbcf;https://www.expisoft.se/en/products/sits/;Its owns proprietary products which include Expisoft Secure Access, ExpiClient, Secure Access Certificate Manager and Secure login Terminal server software.;All operations and actions performed by a security administrator in the SITS administration are logged so it's possible to follow up who did what and when.;All operations and actions performed by a security administrator in the [MASK] administration are logged so it's possible to follow up who did what and when.
62a882233280402c4468fbd6;https://fbk.it/cm-xs-backoffice.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;CM|XS BackOffice;
62a882233280402c4468fbd6;https://fbk.it/cm-xs-backoffice.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;Make the right choice;
62a882233280402c4468fbd6;https://fbk.it/cm-xs-backoffice.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;Get full control of your back office activities with countless features designed ad hoc to optimize any process during the entire tendering phase.;Get full control of your back office activities with countless features designed ad hoc to optimize any process during the entire tendering phase.
62a882233280402c4468fbd6;https://fbk.it/cm-xs-backoffice.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;CM|XS BackOffice gives you everything you need to manage your back office activities in one place.;[MASK] gives you everything you need to manage your back office activities in one place.
62a882963280402c4468fbdb;https://fbk.it/cm-xs-datamart.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;CM|XS DataMart;
62a882963280402c4468fbdb;https://fbk.it/cm-xs-datamart.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;Is your business under control?;
62a882963280402c4468fbdb;https://fbk.it/cm-xs-datamart.html;It owns proprietary products named CM|XS BackOffice, CM|XS DataMart and CM|XS Operational Intelligence.;CM|XS DataMart gives you everything you need to increase visibility on your business in one place.;[MASK] gives you everything you need to increase visibility on your business in one place.
62a882ca3280402c4468fbde;https://www.inteksrl.it/scopri-wise-iclaims;It owns proprietary products named iAgency, iClaims, iMed, iProduct and iRoll.;WISE iClaims;[MASK] allows the complete management of management problems in the claims area with constant monitoring and control of processing times and complete traceability of the operations carried out.
62a882ca3280402c4468fbde;https://www.inteksrl.it/scopri-wise-iclaims;It owns proprietary products named iAgency, iClaims, iMed, iProduct and iRoll.;allows the complete management of management problems in the claims area with constant monitoring and control of processing times and complete traceability of the operations carried out.;
62a8831d3280402c4468fbe1;https://www.inteksrl.it/scopri-wise-iagency;It owns proprietary products named iAgency, iClaims, iMed, iProduct and iRoll.;Efficiency, completeness and simplicity: these are the keywords that summarize the;Efficiency, completeness and simplicity: these are the keywords that summarize the
62a8831d3280402c4468fbe1;https://www.inteksrl.it/scopri-wise-iagency;It owns proprietary products named iAgency, iClaims, iMed, iProduct and iRoll.;modules , of the WISE application suite, specifically created by Intek for the integrated management of the non-life portfolio.;modules , of the WISE application suite, specifically created by Intek for the integrated management of the non-life portfolio.
62a883573280402c4468fbe4;https://www.inteksrl.it/prodotti-1;It owns proprietary products named iAgency, iClaims, iMed, iProduct and iRoll.;WISE iRoll;[MASK] is the solution for managing information relating to the keeping of the National Register of Insurance Agents to be sent to the supervisory institution
62a883573280402c4468fbe4;https://www.inteksrl.it/prodotti-1;It owns proprietary products named iAgency, iClaims, iMed, iProduct and iRoll.;is the solution for managing information relating to the keeping of the National Register of Insurance Agents to be sent to the supervisory institution;
